9000003347|TowerD|4059|3611|Yes
9000000452|TowerA|1102|3442|No
9000004953|TowerE|3142|3460|No
9000000720|TowerA|2985|1397|No
9000004112|TowerA|186|3433|Yes
9000002250|TowerE|2103|1817|No
9000001396|TowerC|4352|2784|Yes
9000002702|TowerD|2877|2553|No
9000000497|TowerD|21|132|No
9000001966|TowerB|1438|3757|No
9000002347|TowerE|633|2201|Yes
9000001115|TowerE|1915|2485|Yes
9000004915|TowerC|930|2259|Yes
9000001815|TowerB|2822|3405|No
9000000022|TowerE|3108|4978|Yes
9000000222|TowerE|3127|4000|No
9000003206|TowerD|1733|297|Yes
9000001819|TowerE|2242|1755|Yes
9000003333|TowerB|4855|3976|No
9000003634|TowerC|4660|828|No
9000004518|TowerA|2207|108|No
9000004026|TowerB|4329|1421|No
9000004286|TowerD|3236|3002|No
9000004857|TowerE|928|886|No
9000003641|TowerE|483|76|No
9000002907|TowerB|4515|2311|Yes
9000002117|TowerD|2635|3313|Yes
9000003301|TowerB|3275|3033|Yes
9000003283|TowerB|3745|1638|Yes
9000000162|TowerE|2327|1096|Yes
9000001651|TowerE|3418|3561|Yes
9000001644|TowerD|4734|825|Yes
9000001249|TowerA|4239|143|No
9000001318|TowerD|3484|216|Yes
9000002594|TowerA|1524|333|Yes
9000000811|TowerA|382|3525|No
9000003593|TowerB|1965|4616|No
9000000537|TowerB|4350|451|No
9000004903|TowerA|4384|772|No
9000002328|TowerC|480|3231|No
9000000953|TowerD|2000|1831|No
9000002460|TowerC|4421|98|Yes
9000004524|TowerA|2103|3982|No
9000000614|TowerC|1658|2881|No
9000003998|TowerE|4340|4423|Yes
9000004935|TowerE|1362|216|Yes
9000002725|TowerC|3078|3120|Yes
9000004132|TowerC|1506|1485|No
9000003227|TowerE|4795|168|No
9000000661|TowerA|3903|1102|Yes
9000003875|TowerA|2799|3923|No
9000004107|TowerB|4260|303|No
9000004380|TowerC|138|673|Yes
9000004688|TowerA|1494|4198|No
9000000683|TowerA|2410|811|Yes
9000000562|TowerC|4783|1672|No
9000003210|TowerC|1395|3894|Yes
9000001092|TowerD|3563|1637|Yes
9000004002|TowerA|3983|1929|Yes
9000001100|TowerE|3757|801|No
9000001331|TowerB|950|858|No
9000000974|TowerE|870|3898|Yes
9000003734|TowerB|3602|994|Yes
9000001766|TowerA|3260|1448|Yes
9000003183|TowerD|1657|4296|Yes
9000003105|TowerC|1213|4109|Yes
9000003772|TowerA|4367|2580|Yes
9000004438|TowerA|2654|1585|No
9000001975|TowerA|982|1130|Yes
9000003845|TowerA|4224|1734|Yes
9000000988|TowerE|2458|4320|No
9000000080|TowerB|1964|1636|No
9000004598|TowerE|2123|682|Yes
9000004359|TowerB|3583|452|Yes
9000002674|TowerC|3963|1221|Yes
9000001960|TowerA|257|4874|Yes
9000001541|TowerA|1942|1415|Yes
9000004771|TowerA|4912|4391|No
9000003714|TowerA|1504|1989|No
9000003132|TowerE|4049|3746|Yes
9000001353|TowerC|4310|3170|Yes
9000000146|TowerB|2230|4312|No
9000002738|TowerE|4965|2807|Yes
9000001086|TowerC|2899|645|No
9000001457|TowerC|911|4825|No
9000003839|TowerA|2492|2080|Yes
9000000709|TowerA|2384|4004|No
9000000653|TowerE|3100|1901|Yes
9000001796|TowerC|4012|3349|Yes
9000004405|TowerA|424|4170|No
9000001635|TowerD|3265|1411|No
9000004749|TowerB|3964|3607|Yes
9000004338|TowerE|2289|1585|Yes
9000001371|TowerC|4904|4692|Yes
9000000712|TowerD|979|4186|Yes
9000003663|TowerD|2457|4945|No
9000001216|TowerD|3342|211|No
9000000601|TowerC|3238|2579|No
9000004750|TowerC|3180|1628|Yes
9000003918|TowerA|3282|4448|Yes
9000000575|TowerC|4047|3192|Yes
9000004678|TowerD|1524|2380|No
9000000545|TowerB|1224|4754|No
9000002199|TowerC|2291|1419|Yes
9000004037|TowerB|2775|721|No
9000004434|TowerD|3532|3920|Yes
9000001392|TowerB|456|303|Yes
9000002285|TowerE|2641|4304|Yes
9000004774|TowerD|4780|3632|No
9000001543|TowerD|3372|4825|No
9000000886|TowerA|2837|3136|No
9000004762|TowerD|2658|132|Yes
9000003895|TowerB|2750|337|Yes
9000002665|TowerB|2919|1542|No
9000002790|TowerE|829|2276|No
9000001738|TowerA|4611|4788|No
9000001298|TowerE|960|3036|Yes
9000002364|TowerA|908|3292|Yes
9000000405|TowerC|1670|45|Yes
9000003641|TowerE|2500|2373|No
9000004373|TowerE|2015|1936|No
9000004490|TowerD|1086|2493|Yes
9000002072|TowerD|4563|3579|No
9000001723|TowerE|4691|479|No
9000004331|TowerB|2665|3724|Yes
9000001057|TowerE|4623|582|Yes
9000000806|TowerE|983|3538|No
9000002267|TowerB|2361|3528|No
9000001540|TowerC|72|2684|No
9000001004|TowerD|2945|884|Yes
9000001057|TowerB|1204|487|Yes
9000001340|TowerD|276|1544|Yes
9000004712|TowerE|4403|493|No
9000000222|TowerA|4929|4647|No
9000002742|TowerA|2489|1459|Yes
9000000231|TowerA|2187|237|Yes
9000001341|TowerB|3728|3373|Yes
9000002915|TowerD|4089|3359|Yes
9000001607|TowerE|3209|1412|No
9000004817|TowerB|1302|3035|Yes
9000003526|TowerE|1150|369|No
9000003944|TowerA|1955|3141|Yes
9000004621|TowerC|2521|2227|Yes
9000001045|TowerB|2367|1453|Yes
9000000959|TowerD|4835|4220|No
9000001345|TowerD|911|1276|Yes
9000000573|TowerE|2157|1209|No
9000003763|TowerD|3607|398|No
9000001334|TowerC|3016|2025|Yes
9000001092|TowerD|4835|4729|No
9000002909|TowerE|809|738|No
9000000838|TowerA|372|3528|No
9000003715|TowerD|1390|4132|No
9000003937|TowerE|3374|3700|No
9000004533|TowerB|1302|4477|No
9000001367|TowerB|4515|4148|Yes
9000003117|TowerA|2882|3658|Yes
9000003342|TowerC|2753|4384|Yes
9000000808|TowerA|1082|4205|No
9000001253|TowerE|2130|3315|No
9000002968|TowerE|2971|1264|Yes
9000000233|TowerB|2946|2422|Yes
9000001944|TowerA|3060|1555|No
9000003819|TowerE|4206|882|Yes
9000001037|TowerC|4991|1310|No
9000001573|TowerE|832|4324|Yes
9000003325|TowerB|850|3343|Yes
9000001904|TowerB|1078|990|Yes
9000000056|TowerD|2003|233|No
9000004273|TowerE|1547|1745|Yes
9000002493|TowerD|3317|3535|Yes
9000004167|TowerE|2404|4275|No
9000001306|TowerD|3817|3224|Yes
9000000641|TowerB|1387|1568|Yes
9000000929|TowerA|317|4434|Yes
9000003389|TowerD|4221|3953|No
9000002348|TowerE|1093|4874|Yes
9000001889|TowerD|3503|1302|No
9000002570|TowerE|756|3820|No
9000001064|TowerD|2124|4430|Yes
9000001651|TowerD|4005|1794|Yes
9000001846|TowerE|2907|1421|Yes
9000000779|TowerE|2780|1981|No
9000001271|TowerD|3168|1254|Yes
9000004740|TowerA|1724|3138|No
9000000028|TowerC|3384|1423|No
9000000756|TowerD|45|1281|Yes
9000000115|TowerE|3955|844|No
9000004312|TowerE|763|842|Yes
9000002363|TowerE|2845|4895|Yes
9000004997|TowerC|2782|303|Yes
9000002906|TowerE|626|1931|No
9000001480|TowerA|1647|2286|No
9000003797|TowerA|2364|2234|No
9000001938|TowerD|3001|2182|Yes
9000002814|TowerE|3746|1534|No
9000002312|TowerC|2195|1475|Yes
9000000901|TowerA|29|2710|No
9000000267|TowerE|735|4967|No
9000002301|TowerC|4403|1352|No
9000002811|TowerB|4777|2231|Yes
9000002020|TowerA|2959|2197|No
9000004738|TowerD|692|4584|No
9000002760|TowerB|3785|3147|No
9000001487|TowerA|3750|2166|Yes
9000000379|TowerC|30|728|No
9000002927|TowerD|2527|4898|No
9000001889|TowerD|438|1819|Yes
9000003708|TowerE|2094|2620|No
9000003442|TowerB|1166|2097|No
9000004208|TowerC|2322|425|Yes
9000004623|TowerC|1266|963|Yes
9000000885|TowerA|1669|4593|No
9000000905|TowerA|926|3049|No
9000000052|TowerA|782|3025|Yes
9000003611|TowerC|4318|762|No
9000000960|TowerB|2920|2323|Yes
9000001951|TowerD|3638|4330|Yes
9000002849|TowerB|748|205|No
9000003186|TowerD|1063|214|No
9000000307|TowerC|2560|2669|Yes
9000001424|TowerD|2472|110|No
9000004131|TowerB|3752|3920|No
9000001685|TowerE|70|2327|Yes
9000001421|TowerD|3843|3292|Yes
9000000252|TowerC|4886|3098|Yes
9000003496|TowerD|3366|3104|Yes
9000000494|TowerE|2207|4604|No
9000003733|TowerC|3438|2781|Yes
9000003553|TowerB|1816|1569|No
9000002747|TowerB|4550|4434|Yes
9000001988|TowerA|3790|1344|No
9000003789|TowerB|1993|4702|No
9000002622|TowerA|4454|897|No
9000003321|TowerE|544|134|Yes
9000003781|TowerB|842|636|Yes
9000001695|TowerA|93|1018|No
9000000194|TowerB|383|3934|No
9000003067|TowerE|3619|243|No
9000000422|TowerA|2027|1209|No
9000000295|TowerA|2706|567|Yes
9000000982|TowerE|2097|1318|Yes
9000003067|TowerA|1804|1287|No
9000003246|TowerC|3069|1990|No
9000001808|TowerD|170|4979|Yes
9000001909|TowerA|156|4309|No
9000003695|TowerE|679|2651|Yes
9000000666|TowerE|4665|4112|No
9000003264|TowerC|307|341|Yes
9000003763|TowerC|1068|3737|No
9000003018|TowerD|3092|2504|Yes
9000003283|TowerC|2604|289|Yes
9000004516|TowerA|2477|2240|No
9000001340|TowerA|1417|4307|Yes
9000000281|TowerA|3607|1275|Yes
9000004278|TowerE|2602|1181|Yes
9000000417|TowerA|2854|1874|No
9000001618|TowerA|4517|3150|No
9000000150|TowerA|4715|2532|Yes
9000002274|TowerD|501|127|No
9000000590|TowerC|4443|1551|Yes
9000002332|TowerB|4920|372|Yes
9000000115|TowerD|5|4534|Yes
9000003632|TowerA|3523|3661|No
9000000892|TowerC|3513|3078|Yes
9000002957|TowerA|647|4453|Yes
9000003127|TowerE|3989|1960|No
9000002532|TowerE|3770|3715|Yes
9000004257|TowerD|3930|247|Yes
9000001637|TowerD|2033|2057|Yes
9000003393|TowerA|3793|2558|No
9000004093|TowerD|4993|3978|Yes
9000001589|TowerA|1518|1655|Yes
9000000969|TowerB|2339|2166|No
9000000091|TowerC|364|1248|Yes
9000002922|TowerD|3002|1172|Yes
9000001328|TowerD|1540|201|Yes
9000004507|TowerC|453|4930|No
9000002608|TowerA|752|3859|Yes
9000003813|TowerA|2222|3993|No
9000003610|TowerE|1240|4329|Yes
9000001236|TowerB|3067|3541|No
9000002858|TowerB|2831|4174|Yes
9000000648|TowerC|4903|279|Yes
9000001139|TowerC|4956|1237|No
9000003968|TowerA|4406|3330|No
9000004525|TowerC|3206|397|Yes
9000004209|TowerC|1952|2642|No
9000003922|TowerA|1884|1013|Yes
9000003015|TowerC|1361|1460|Yes
9000000487|TowerE|1513|3065|No
9000004276|TowerC|3012|745|Yes
9000004761|TowerA|4175|201|Yes
9000000747|TowerE|1450|2432|No
9000003471|TowerE|4512|1804|Yes
9000004442|TowerB|454|4306|Yes
9000001687|TowerB|4662|4925|No
9000004942|TowerA|2942|1624|No
9000004571|TowerC|3705|3095|No
9000004851|TowerE|3280|2733|Yes
9000003657|TowerE|1299|3762|Yes
9000001017|TowerD|4524|706|Yes
9000001038|TowerC|4027|1665|Yes
9000001635|TowerE|2159|1891|Yes
9000001314|TowerB|672|2432|Yes
9000000327|TowerA|3575|121|Yes
9000000958|TowerA|3194|2373|Yes
9000002769|TowerE|1724|1882|Yes
9000001127|TowerD|2547|3260|Yes
9000003357|TowerE|1436|344|No
9000003728|TowerB|2921|1632|Yes
9000001915|TowerB|54|452|Yes
9000002181|TowerB|2658|4278|Yes
9000003220|TowerA|1001|3210|No
9000003505|TowerA|4388|98|No
9000001738|TowerC|677|735|Yes
9000003054|TowerD|2299|794|No
9000003775|TowerA|3983|2666|No
9000004040|TowerC|3095|813|No
9000001488|TowerB|4530|3222|Yes
9000004804|TowerE|1584|1742|No
9000003739|TowerE|409|113|No
9000003442|TowerD|1369|4549|Yes
9000003448|TowerC|4465|1527|Yes
9000002529|TowerA|2329|3615|No
9000002222|TowerB|1676|17|Yes
9000004232|TowerA|3027|509|No
9000003263|TowerC|4975|2896|Yes
9000000938|TowerA|4318|863|No
9000003259|TowerE|1314|2913|Yes
9000003672|TowerE|3118|3218|Yes
9000000290|TowerC|2891|673|Yes
9000000572|TowerE|4196|3084|Yes
9000002785|TowerD|1697|4051|No
9000001223|TowerB|2900|3892|Yes
9000004875|TowerB|3584|2636|Yes
9000000878|TowerA|1272|231|Yes
9000003918|TowerE|2875|4762|No
9000003444|TowerA|3260|1841|No
9000003950|TowerB|2433|61|Yes
9000004235|TowerC|3539|1557|Yes
9000001105|TowerC|2732|870|No
9000004252|TowerE|3822|1275|Yes
9000000792|TowerD|4584|488|No
9000004237|TowerC|2732|1941|No
9000001516|TowerE|567|403|No
9000004133|TowerB|1802|908|No
9000003066|TowerC|4218|1102|Yes
9000004832|TowerB|3727|540|No
9000001679|TowerE|371|2321|No
9000002209|TowerE|4048|2229|No
9000002818|TowerA|2265|1184|Yes
9000004417|TowerD|2561|525|No
9000001821|TowerC|2106|509|No
9000000196|TowerB|3933|517|Yes
9000002277|TowerC|211|1209|No
9000001054|TowerC|4649|3324|No
9000003532|TowerE|4798|4780|Yes
9000003240|TowerE|2004|2589|Yes
9000003672|TowerE|3885|3378|Yes
9000000605|TowerD|258|2616|No
9000003764|TowerB|2989|449|Yes
9000001825|TowerE|565|429|Yes
9000002423|TowerD|1776|4147|Yes
9000002661|TowerD|113|1527|Yes
9000001662|TowerE|3432|2061|No
9000000789|TowerC|4715|1447|No
9000000402|TowerD|2253|1607|No
9000004421|TowerC|3525|4702|Yes
9000000481|TowerA|940|706|No
9000001302|TowerA|3656|2407|No
9000000631|TowerA|3379|1621|Yes
9000004436|TowerB|233|2698|No
9000001270|TowerC|3316|2959|Yes
9000004686|TowerB|4380|2021|Yes
9000004600|TowerC|1861|1361|No
9000002890|TowerD|2286|4600|No
9000004003|TowerB|3353|1200|No
9000002081|TowerA|4114|4422|No
9000003821|TowerA|1625|2201|Yes
9000000491|TowerB|2781|4526|Yes
9000003037|TowerD|3740|4509|Yes
9000004817|TowerD|3270|2642|Yes
9000003453|TowerE|3768|3955|Yes
9000004870|TowerE|3081|1329|No
9000000970|TowerA|3437|128|No
9000004185|TowerA|3368|1985|No
9000004719|TowerC|2950|3318|No
9000004825|TowerA|3461|4574|Yes
9000001357|TowerB|1136|3601|No
9000000470|TowerC|3189|4544|Yes
9000004013|TowerB|1203|4947|No
9000000064|TowerA|579|2819|No
9000002720|TowerB|3141|1907|Yes
9000003547|TowerD|3709|4500|No
9000004290|TowerE|2546|1494|Yes
9000003517|TowerD|4821|471|Yes
9000000363|TowerE|116|270|No
9000002421|TowerC|3988|2838|Yes
9000003364|TowerC|3258|3666|Yes
9000003469|TowerA|2424|4669|No
9000000676|TowerD|4177|4106|No
9000001916|TowerA|2033|3170|No
9000001016|TowerB|136|2787|Yes
9000002842|TowerE|483|2362|Yes
9000004871|TowerA|994|1280|No
9000003371|TowerB|4811|864|Yes
9000000499|TowerD|2035|4185|Yes
9000003945|TowerA|1315|3932|No
9000004668|TowerB|3112|3567|No
9000002908|TowerA|4001|1450|No
9000000739|TowerA|2083|2311|Yes
9000002231|TowerB|316|4333|No
9000002714|TowerA|4202|314|No
9000001989|TowerE|588|1994|No
9000003426|TowerA|3404|281|Yes
9000004446|TowerA|3378|4015|No
9000001283|TowerB|1603|3695|No
9000000024|TowerA|255|1661|Yes
9000000959|TowerA|1399|1504|No
9000004409|TowerD|4097|702|Yes
9000004936|TowerE|3107|3594|Yes
9000000797|TowerB|3850|3824|Yes
9000003867|TowerB|3792|4109|Yes
9000002158|TowerD|2275|100|No
9000000691|TowerD|3750|4955|No
9000002051|TowerD|4371|1039|No
9000001017|TowerE|4347|3924|Yes
9000003332|TowerE|459|78|No
9000002767|TowerA|25|2297|No
9000004098|TowerB|346|4426|No
9000000502|TowerD|4884|2656|Yes
9000000202|TowerD|2473|2192|Yes
9000002416|TowerB|4796|4820|No
9000003948|TowerB|2874|4726|No
9000004619|TowerC|3860|1194|No
9000002906|TowerE|3108|559|Yes
9000002218|TowerC|2413|4099|Yes
9000003036|TowerC|441|1661|No
9000004602|TowerA|3036|3108|Yes
9000000203|TowerE|3099|4907|Yes
9000000122|TowerD|3550|1087|No
9000004868|TowerE|2759|1172|No
9000003591|TowerB|3207|137|No
9000002669|TowerA|3571|3431|No
9000002046|TowerA|1579|949|No
9000001884|TowerD|4215|4968|No
9000001484|TowerC|532|3813|No
9000004217|TowerE|10|3418|Yes
9000000737|TowerB|3087|3994|Yes
9000000200|TowerD|4642|3557|Yes
9000000093|TowerB|1429|1776|No
9000004859|TowerB|403|1387|Yes
9000003235|TowerC|3986|667|No
9000000091|TowerB|3653|3582|No
9000004387|TowerE|4636|3015|No
9000003160|TowerC|3577|894|Yes
9000001822|TowerA|3429|2413|Yes
9000003560|TowerB|2703|4838|Yes
9000000064|TowerC|114|3385|No
9000000546|TowerE|2199|60|No
9000002015|TowerD|2397|2498|No
9000002366|TowerD|4114|801|No
9000000013|TowerB|1013|4539|Yes
9000003647|TowerB|1044|2801|Yes
9000002743|TowerC|3651|1429|No
9000003130|TowerD|1551|4873|Yes
9000004287|TowerE|754|4157|No
9000000358|TowerA|3370|1324|Yes
9000000953|TowerB|525|461|Yes
9000004690|TowerD|1097|667|Yes
9000004119|TowerE|4786|2147|Yes
9000000199|TowerA|3753|1950|Yes
9000001938|TowerD|1415|3537|Yes
9000002419|TowerE|4539|3215|Yes
9000004487|TowerE|281|3909|Yes
9000001375|TowerB|2889|752|No
9000000261|TowerE|4866|1472|Yes
9000004029|TowerD|1555|3831|Yes
9000003680|TowerD|662|4671|Yes
9000000958|TowerB|3833|530|No
9000000708|TowerA|4850|3231|Yes
9000000168|TowerB|4756|103|No
9000001661|TowerE|4689|1339|Yes
9000001810|TowerC|802|983|No
9000004069|TowerC|1926|4129|No
9000001441|TowerD|916|3564|Yes
9000004266|TowerB|1848|3621|No
9000000662|TowerD|1183|4939|Yes
9000004579|TowerB|3769|4190|No
9000000694|TowerA|1765|4668|Yes
9000004072|TowerA|3783|3390|Yes
9000002935|TowerA|1633|1546|Yes
9000002702|TowerE|285|4559|Yes
9000003885|TowerD|3088|1174|Yes
9000001685|TowerA|3903|1587|No
9000000766|TowerA|1134|4505|No
9000000037|TowerA|1828|2250|No
9000002515|TowerE|3501|846|Yes
9000001910|TowerB|3135|2290|No
9000001149|TowerA|636|588|No
9000002111|TowerD|92|136|Yes
9000000537|TowerB|3957|4474|Yes
9000003744|TowerE|206|1274|No
9000000731|TowerA|1576|1967|No
9000000665|TowerA|2615|4454|No
9000001858|TowerA|230|3830|No
9000001392|TowerB|4147|4303|No
9000000761|TowerD|2316|1410|Yes
9000003676|TowerB|406|2171|No
9000001075|TowerB|791|73|Yes
9000002813|TowerE|1140|2149|No
9000004323|TowerD|3472|3948|No
9000001549|TowerD|2591|304|Yes
9000002986|TowerA|4994|4635|No
9000003390|TowerE|2576|2217|Yes
9000001219|TowerD|1715|4331|Yes
9000004419|TowerA|1643|4907|Yes
9000000451|TowerD|1319|4887|No
9000000885|TowerD|4689|1100|Yes
9000004454|TowerB|3445|2157|No
9000004113|TowerA|2865|4277|Yes
9000002768|TowerE|3164|1265|Yes
9000003582|TowerD|2450|1947|Yes
9000000566|TowerD|2365|1378|No
9000001684|TowerB|3221|2992|Yes
9000001960|TowerB|3024|3113|Yes
9000004710|TowerA|2569|1546|Yes
9000003125|TowerA|1701|3479|Yes
9000001178|TowerA|1061|2445|Yes
9000002164|TowerE|4397|2822|Yes
9000003316|TowerE|1701|1466|No
9000004134|TowerE|1484|3068|No
9000003172|TowerE|2602|1345|No
9000004471|TowerB|1468|232|No
9000001656|TowerD|3769|859|No
9000001280|TowerA|2801|2412|Yes
9000003604|TowerA|369|4008|No
9000004879|TowerA|3910|4425|Yes
9000001641|TowerC|4725|2576|Yes
9000001008|TowerA|3342|1148|No
9000000941|TowerE|2237|992|No
9000000946|TowerE|4478|4290|No
9000000128|TowerA|2751|3903|No
9000004415|TowerB|1322|4176|No
9000004364|TowerE|1199|192|No
9000003189|TowerE|2576|2302|Yes
9000003441|TowerD|4737|3189|No
9000001492|TowerC|1370|1423|Yes
9000000656|TowerA|2303|3339|No
9000001313|TowerE|1056|1795|No
9000001364|TowerD|4572|4123|No
9000003990|TowerE|2350|1605|Yes
9000004229|TowerB|1237|873|Yes
9000000571|TowerB|2629|3684|No
9000004242|TowerB|4171|1098|Yes
9000004196|TowerB|2512|1508|No
9000002705|TowerA|4169|3328|No
9000002472|TowerC|2680|3022|No
9000003893|TowerC|976|358|Yes
9000004766|TowerB|106|1120|No
9000002280|TowerD|3963|13|No
9000003456|TowerE|1178|4138|No
9000003107|TowerA|3045|4077|No
9000001552|TowerD|4861|274|No
9000001041|TowerA|322|1017|No
9000000079|TowerA|1998|3999|Yes
9000003760|TowerA|2413|2090|Yes
9000004460|TowerE|2700|2760|No
9000001897|TowerA|3248|4794|No
9000002842|TowerD|238|1437|Yes
9000000283|TowerE|1171|1215|No
9000003924|TowerA|1188|4464|Yes
9000000198|TowerA|2081|2452|No
9000002282|TowerA|3062|1016|Yes
9000000219|TowerD|1573|1110|Yes
9000000356|TowerD|4496|3195|Yes
9000002519|TowerA|329|614|Yes
9000002754|TowerA|2567|2365|No
9000001365|TowerA|3363|3799|Yes
9000004651|TowerB|3650|1840|No
9000003118|TowerB|2719|1593|No
9000000850|TowerC|2574|3272|Yes
9000002621|TowerB|1808|4966|No
9000000302|TowerD|4404|2390|No
9000003280|TowerE|4857|1141|No
9000002504|TowerA|4185|4625|No
9000001369|TowerC|4642|2108|Yes
9000000270|TowerA|4264|3402|No
9000003798|TowerE|2250|4430|No
9000000439|TowerE|90|2642|No
9000000257|TowerE|4068|3001|Yes
9000004802|TowerB|630|1883|No
9000003244|TowerB|2106|2553|No
9000002340|TowerC|3294|3278|No
9000003417|TowerA|1688|3476|No
9000001455|TowerC|3883|4882|Yes
9000001058|TowerE|3271|3815|No
9000001997|TowerA|1671|4162|Yes
9000003317|TowerA|2897|1436|No
9000003478|TowerE|4562|2767|No
9000004042|TowerE|1285|126|No
9000001130|TowerA|2320|4372|No
9000001912|TowerA|1063|793|Yes
9000003140|TowerD|1768|4340|No
9000003520|TowerD|2120|3033|No
9000001639|TowerE|4133|3190|No
9000001466|TowerB|369|3337|No
9000004044|TowerC|1413|4528|No
9000001858|TowerB|3020|3667|Yes
9000002710|TowerC|1677|2476|No
9000000649|TowerD|4204|4198|No
9000002745|TowerD|3283|1114|No
9000003473|TowerC|4926|67|No
9000004848|TowerD|4956|1092|Yes
9000004345|TowerA|3318|1123|Yes
